  7.755887402824966E-005   1.00000416460036       0.750010408787409     
  3.971357863015101E-004   1.00000387349395       0.750009680619040     
  9.266945118821699E-004   1.00000342907564       0.750008569537463     
  1.594854213875684E-003   1.00000293068984       0.750007324286153     
  2.311395786124316E-003   1.00000246589900       0.750006163578357     
  2.979555488117830E-003   1.00000209044099       0.750005226278824     
  3.509114213698490E-003   1.00000182846010       0.750004572371460     
  3.828691125971750E-003   1.00000168428769       0.750004212531797     
  3.983808874028249E-003   1.00000161786702       0.750004046752786     
  4.303385786301510E-003   1.00000148801343       0.750003722646597     
  4.832944511882170E-003   1.00000129232222       0.750003234181487     
  5.501104213875684E-003   1.00000107697732       0.750002696568678     
  6.217645786124316E-003   1.00000088068933       0.750002206389005     
  6.885805488117830E-003   1.00000072589831       0.750001819688790     
  7.415364213698490E-003   1.00000062022833       0.750001555597535     
  7.734941125971751E-003   1.00000056300886       0.750001412548676     
  7.890058874028249E-003   1.00000053689067       0.750001347240774     
  8.209635786301510E-003   1.00000048630353       0.750001220724180     
  8.739194511882171E-003   1.00000041136197       0.750001033229353     
  9.407354213875684E-003   1.00000033095052       0.750000831937448     
  1.012389578612432E-002   1.00000025989093       0.750000653931016     
  1.079205548811783E-002   1.00000020567992       0.750000518026786     
  1.132161421369849E-002   1.00000016978773       0.750000427982327     
  1.164119112597175E-002   1.00000015079287       0.750000380303160     
  1.179630887402825E-002   1.00000014223666       0.750000358819364     
  1.211588578630151E-002   1.00000012588535       0.750000317749733     
  1.264544451188217E-002   1.00000010225594       0.750000258364342     
  1.331360421387568E-002   1.00000007782754       0.750000196915728     
  1.403014578612432E-002   1.00000005722280       0.750000145026357     
  1.469830548811783E-002   1.00000004228601       0.750000107363078     
  1.522786421369849E-002   1.00000003286383       0.750000083576033     
  1.554744112597175E-002   1.00000002805889       0.750000071434114     
  1.570255887402825E-002   1.00000002594108       0.750000066079468     
  1.602213578630151E-002   1.00000002198277       0.750000056065594     
  1.655169451188217E-002   1.00000001649679       0.750000042171773     
  1.721985421387568E-002   1.00000001117970       0.750000028682437     
