  3.102354961129986E-004  0.841110473375388       1.498816500474356E-002
  1.588543145206040E-003  0.840830969755573       1.412845492450540E-002
  3.706778047528680E-003  0.840394500369248       1.278584487682737E-002
  6.379416855502736E-003  0.839889418864842       1.123201107417966E-002
  9.245583144497265E-003  0.839401385629649       9.730424999045360E-003
  1.191822195247132E-002  0.838993341954479       8.474774595898004E-003
  1.403645685479396E-002  0.838700287581887       7.572857169206001E-003
  1.531476450388700E-002  0.838535775337703       7.066497306516803E-003
  1.593523549611300E-002  0.838459156536018       6.830655406350397E-003
  1.721354314520604E-002  0.838307777997495       6.364667083439084E-003
  1.933177804752868E-002  0.838075422257959       5.649331114752402E-003
  2.200441685550274E-002  0.837813286712613       4.842188806646897E-003
  2.487058314449726E-002  0.837567759646939       4.086040941573634E-003
  2.754322195247132E-002  0.837369160072096       3.474289887268627E-003
  2.966145685479396E-002  0.837230787880111       3.047978914266840E-003
  3.093976450388700E-002  0.837154836874457       2.813948981152866E-003
  3.156023549611300E-002  0.837119917358145       2.706342015290467E-003
  3.283854314520604E-002  0.837051818346477       2.496473726272153E-003
  3.495677804752868E-002  0.836949753984633       2.181886128433066E-003
  3.762941685550274E-002  0.836838560136111       1.839087533998746E-003
  4.049558314449726E-002  0.836738704956421       1.531169467218852E-003
  4.316822195247132E-002  0.836661381235629       1.292675469459969E-003
  4.528645685479396E-002  0.836609539284853       1.132746452737958E-003
  4.656476450388700E-002  0.836581850993835       1.047318880854153E-003
  4.718523549611300E-002  0.836569311811238       1.008628631702019E-003
  4.846354314520604E-002  0.836545214455872       9.342707067756450E-004
  5.058177804752868E-002  0.836510004384532       8.256123164405921E-004
  5.325441685550274E-002  0.836472902922217       7.111094994944087E-004
  5.612058314449726E-002  0.836440655040987       6.115874997191762E-004
  5.879322195247132E-002  0.836416246720848       5.362683267872292E-004
  6.091145685479396E-002  0.836400019156421       4.862050164968618E-004
  6.218976450388700E-002  0.836391333677075       4.594173057471840E-004
  6.281023549611300E-002  0.836387382369519       4.472318079092084E-004
  6.408854314520604E-002  0.836379733182225       4.236456766433196E-004
  6.620677804752868E-002  0.836368333532605       3.885091493937647E-004
  6.887941685550274E-002  0.836355803578351       3.499089548103774E-004
  7.174558314449726E-002  0.836344142288148       3.140019221910690E-004
  7.441822195247132E-002  0.836334534072727       2.844350355486160E-004
  7.653645685479396E-002  0.836327609609899       2.631361257190915E-004
  7.781476450388700E-002  0.836323683116467       2.510604631322411E-004
  7.843523549611300E-002  0.836321840096176       2.453921138438140E-004
  7.971354314520604E-002  0.836318164638027       2.340874727625681E-004
  8.183177804752868E-002  0.836312408621750       2.163869857312894E-004
  8.450441685550274E-002  0.836305690289982       1.957286516818681E-004
  8.737058314449726E-002  0.836299100960286       1.754688540010096E-004
  9.004322195247132E-002  0.836293487588442       1.582068109796762E-004
  9.216145685479396E-002  0.836289377649032       1.455656984475979E-004
  9.343976450388700E-002  0.836287034454702       1.383572339365117E-004
  9.406023549611300E-002  0.836285932509323       1.349688720003758E-004
  9.533854314520604E-002  0.836283733330504       1.282080090385500E-004
  9.745677804752868E-002  0.836280294451016       1.176328201464046E-004
  0.100129416855503       0.836276300924097       1.053502687472948E-004
  0.102995583144497       0.836272416209378       9.340171460477101E-005
  0.105668221952471       0.836269135318906       8.331016341934032E-005
  0.107786456854794       0.836266752447628       7.597996262560007E-005
  0.109064764503887       0.836265402181657       7.182627995922086E-005
  0.109685235496113       0.836264769466253       6.988047557701837E-005
  0.110963543145206       0.836263511704768       6.601080216672139E-005
  0.113081778047529       0.836261557131385       5.999748321751165E-005
  0.115754416855503       0.836259307519398       5.307662439436669E-005
  0.118620583144497       0.836257142966898       4.641623212315906E-005
  0.121293221952471       0.836255335952659       4.085683799761237E-005
  0.123411456854794       0.836254037542676       3.685940897080305E-005
  0.124689764503887       0.836253307275379       3.461150237047200E-005
  0.125310235496113       0.836252965453751       3.356623378944245E-005
  0.126588543145206       0.836252291490663       3.148870460438362E-005
  0.128706778047529       0.836251252358193       2.828592426376260E-005
  0.131379416855503       0.836250068014479       2.464809716904778E-005
  0.134245583144497       0.836248946576235       2.118715757162022E-005
  0.136918221952471       0.836248021368609       1.834790208760689E-005
  0.139036456854794       0.836247365251344       1.633152521776489E-005
  0.140314764503887       0.836247005938126       1.518925636913846E-005
  0.140935235496113       0.836246832656197       1.468005078421890E-005
  0.142213543145206       0.836246498567590       1.365572467323737E-005
  0.144331778047529       0.836245987708008       1.209282621266094E-005
  0.147004416855503       0.836245420080863       1.032521751335948E-005
  0.149870583144497       0.836244887345952       8.687836249659629E-006
  0.152543221952471       0.836244445000943       7.402681763518480E-006
  0.154661456854794       0.836244182779365       6.350613648202541E-006
  0.155939764503887       0.836244054737448       5.753507587671202E-006
  0.156560235496113       0.836243897890674       5.772791787694156E-006
  0.157838543145206       0.836243661816334       5.572963199809464E-006
  0.159956778047529       0.836243633675911       4.242380859046641E-006
  0.162629416855503       0.836243252047541       3.971589357518617E-006
  0.165495583144497       0.836243031713737       3.173687679751728E-006
  0.168168221952471       0.836243171743264       1.730016174390810E-006
